סמל ועדה|שם ועדה|סמל ישוב בחירות|שם ישוב בחירות|סמל קלפי|סמל רכוז|כתובת קלפי|מקום קלפי|נגישה|נגישה מיוחדת|בוחרי כנסת בפועל
07|חיפה|4000|חיפה|168.0|123|הרותם,1 |"בית תרבות ע""ש פאני קפלן"| | |552
07|חיפה|4000|חיפה|169.0|223|"שוויצר אלברט ד""ר,64 "|גן ילדים קטלב| | |606
07|חיפה|4000|חיפה|171.1|241|"לסקוב חיים רא""ל,26 "|גן ילדים אשל-קשת|כ|כ|352
07|חיפה|4000|חיפה|171.2|241|"לסקוב חיים רא""ל,26 "|גן ילדים אשל-קשת| | |351
07|חיפה|4000|חיפה|172.1|096|אינשטיין אלברט,52 |"גן ""אתרוג"""| | |569
07|חיפה|4000|חיפה|172.2|096|אינשטיין אלברט,52 |"גן ""אתרוג"""| | |568
07|חיפה|4000|חיפה|173.0|193|ליבריה,42 |"גן ילדים עירוני ""חצב"""| | |645
07|חיפה|4000|חיפה|177.1|235|חוף השנהב,39 |מועדון צופים|כ|כ|534
07|חיפה|4000|חיפה|177.2|235|חוף השנהב,39 |מועדון צופים|כ| |534
07|חיפה|4000|חיפה|177.3|235|חוף השנהב,39 |מועדון צופים| | |534
07|חיפה|4000|חיפה|177.4|235|חוף השנהב,39 |מועדון צופים| | |534
07|חיפה|4000|חיפה|179.0|009|אינשטיין אלברט,94 |"שלוחת בי""ס אינשטיין"| | |484
07|חיפה|4000|חיפה|180.0|042|אורן,27 |"בי""ס רוממה"|כ| |601
07|חיפה|4000|חיפה|181.1|043|שד אבא חושי,15 |"בי""ס הריאלי - בנין לנדס"|כ|כ|559
07|חיפה|4000|חיפה|181.2|043|שד אבא חושי,15 |"בי""ס הריאלי - בנין לנדס"| | |559
07|חיפה|4000|חיפה|181.3|043|שד אבא חושי,15 |"בי""ס הריאלי - בנין לנדס"| | |559
07|חיפה|4000|חיפה|181.4|043|שד אבא חושי,15 |"בי""ס הריאלי - בנין לנדס"| | |557
07|חיפה|4000|חיפה|184.0|042|אורן,27 |"בי""ס רוממה"|כ| |571
07|חיפה|4000|חיפה|186.0|042|אורן,27 |"בי""ס רוממה"| | |503
07|חיפה|4000|חיפה|187.0|009|אינשטיין אלברט,94 |"שלוחת בי""ס אינשטיין"| | |560
07|חיפה|4000|חיפה|190.0|211|"שוויצר אלברט ד""ר,64 "|גן ילדים אמנון ותמר| | |507
07|חיפה|4000|חיפה|192.1|263|שד אבא חושי,15 |"ביה""ס הריאלי - בנין וולפסון"|כ|כ|617
07|חיפה|4000|חיפה|192.2|263|שד אבא חושי,15 |"ביה""ס הריאלי - בנין וולפסון"| | |617
07|חיפה|4000|חיפה|192.3|263|שד אבא חושי,15 |"ביה""ס הריאלי - בנין וולפסון"| | |617
07|חיפה|4000|חיפה|192.4|263|שד אבא חושי,15 |"ביה""ס הריאלי - בנין וולפסון"| | |617
07|חיפה|4000|חיפה|194.1|006|שד סיני,13 |"ביה""ס אחוזה (זכרון יוסף)"|כ|כ|664
07|חיפה|4000|חיפה|194.2|006|שד סיני,13 |"ביה""ס אחוזה (זכרון יוסף)"|כ| |664
07|חיפה|4000|חיפה|194.3|006|שד סיני,13 |"ביה""ס אחוזה (זכרון יוסף)"| | |664
07|חיפה|4000|חיפה|194.4|006|שד סיני,13 |"ביה""ס אחוזה (זכרון יוסף)"| | |664
07|חיפה|4000|חיפה|194.5|006|שד סיני,13 |"ביה""ס אחוזה (זכרון יוסף)"| | |664
07|חיפה|4000|חיפה|194.6|006|שד סיני,13 |"ביה""ס אחוזה (זכרון יוסף)"| | |661
07|חיפה|4000|חיפה|195.0|042|אורן,27 |"בי""ס רוממה"| | |522
07|חיפה|4000|חיפה|197.1|257|ולנברג ראול,11 |מרכז קהילתי|כ|כ|661
07|חיפה|4000|חיפה|197.2|257|ולנברג ראול,11 |מרכז קהילתי|כ| |661
07|חיפה|4000|חיפה|198.1|039|פיכמן יעקב,15 |"בי""ס פיכמן"|כ|כ|650
07|חיפה|4000|חיפה|198.2|039|פיכמן יעקב,15 |"בי""ס פיכמן"| | |650
07|חיפה|4000|חיפה|198.3|039|פיכמן יעקב,15 |"בי""ס פיכמן"| | |650
07|חיפה|4000|חיפה|198.4|039|פיכמן יעקב,15 |"בי""ס פיכמן"| | |650
07|חיפה|4000|חיפה|198.5|039|פיכמן יעקב,15 |"בי""ס פיכמן"| | |647
07|חיפה|4000|חיפה|199.1|070|קריית ספר,27 |"בי""ס ""ריאלי"" יסודי"|כ|כ|548
07|חיפה|4000|חיפה|199.2|070|קריית ספר,27 |"בי""ס ""ריאלי"" יסודי"|כ| |548
07|חיפה|4000|חיפה|199.3|070|קריית ספר,27 |"בי""ס ""ריאלי"" יסודי"|כ| |548
07|חיפה|4000|חיפה|199.4|070|קריית ספר,27 |"בי""ס ""ריאלי"" יסודי"| | |548
07|חיפה|4000|חיפה|200.0|200|הצלפים,5 |גן ילדים רוממה כלנית| | |611
07|חיפה|4000|חיפה|202.0|022|צדקיהו,6 |"בי""ס הרצל"| | |567
07|חיפה|4000|חיפה|203.1|276|"כ""ץ יאיר,12 "|ביס דוד ילין| | |695
07|חיפה|4000|חיפה|203.2|276|"כ""ץ יאיר,12 "|ביס דוד ילין| | |695
07|חיפה|4000|חיפה|203.3|276|"כ""ץ יאיר,12 "|ביס דוד ילין| | |693
07|חיפה|4000|חיפה|212.1|260|לוטוס,16 |בית ספר הרצל - שלוחה| | |628
07|חיפה|4000|חיפה|212.2|260|לוטוס,16 |בית ספר הרצל - שלוחה| | |628
07|חיפה|4000|חיפה|212.3|260|לוטוס,16 |בית ספר הרצל - שלוחה| | |626
07|חיפה|4000|חיפה|213.0|022|צדקיהו,6 |"בי""ס הרצל"| | |683
07|חיפה|4000|חיפה|214.0|022|צדקיהו,6 |"בי""ס הרצל"| | |513
07|חיפה|4000|חיפה|216.0|102|הלילך,26 |גן שקמה| | |524
07|חיפה|4000|חיפה|219.0|103|דרך הים,44 |"בי""ס אילנשיל אופקים"|כ|כ|444
07|חיפה|4000|חיפה|220.0|103|דרך הים,44 |"בי""ס אילנשיל אופקים"|כ| |505
07|חיפה|4000|חיפה|227.0|023|החיננית,3 |"בי""ס חופית"| | |648
07|חיפה|4000|חיפה|228.0|048|"בודנהיימר מקס ד""ר,7 "|"בי""ס אבן גבירול"|כ|כ|567
07|חיפה|4000|חיפה|229.0|048|"בודנהיימר מקס ד""ר,7 "|"בי""ס אבן גבירול"| | |627
07|חיפה|4000|חיפה|231.1|106|טשרניחובסקי,71 |"בי""ס ליאו בק + מתנ""ס"| | |583
07|חיפה|4000|חיפה|231.2|106|טשרניחובסקי,71 |"בי""ס ליאו בק + מתנ""ס"| | |583
07|חיפה|4000|חיפה|231.3|106|טשרניחובסקי,71 |"בי""ס ליאו בק + מתנ""ס"| | |583
07|חיפה|4000|חיפה|232.0|226|חכים אליהו,6 |מרכז קריגר|כ|כ|630
07|חיפה|4000|חיפה|235.0|232|הרקפות,11 |מתחם גני ילדים|כ|כ|537
07|חיפה|4000|חיפה|236.1|015|התשבי,34 |"בי""ס גיל"| | |685
07|חיפה|4000|חיפה|236.2|015|התשבי,34 |"בי""ס גיל"| | |685
07|חיפה|4000|חיפה|236.3|015|התשבי,34 |"בי""ס גיל"| | |685
07|חיפה|4000|חיפה|236.4|015|התשבי,34 |"בי""ס גיל"| | |685
07|חיפה|4000|חיפה|236.5|015|התשבי,34 |"בי""ס גיל"| | |684
07|חיפה|4000|חיפה|241.0|098|לאה,11 |גן מעין| | |669
07|חיפה|4000|חיפה|244.0|048|"בודנהיימר מקס ד""ר,7 "|"בי""ס אבן גבירול"| | |520
07|חיפה|4000|חיפה|245.0|023|החיננית,3 |"בי""ס חופית"| | |483
07|חיפה|4000|חיפה|250.1|052|ביכורים,27 |"בי""ס תיכון עירוני ה"|כ|כ|578
07|חיפה|4000|חיפה|250.2|052|ביכורים,27 |"בי""ס תיכון עירוני ה"|כ| |578
07|חיפה|4000|חיפה|250.3|052|ביכורים,27 |"בי""ס תיכון עירוני ה"|כ| |578
07|חיפה|4000|חיפה|250.4|052|ביכורים,27 |"בי""ס תיכון עירוני ה"|כ| |578
07|חיפה|4000|חיפה|250.5|052|ביכורים,27 |"בי""ס תיכון עירוני ה"| | |578
07|חיפה|4000|חיפה|254.1|269|לאה,39 |גני ילדים| | |682
07|חיפה|4000|חיפה|254.2|269|לאה,39 |גני ילדים| | |682
07|חיפה|4000|חיפה|254.3|269|לאה,39 |גני ילדים| | |681
07|חיפה|4000|חיפה|255.1|007|גלאל אל דין,3 |"בי""ס אחמדיה"| | |589
07|חיפה|4000|חיפה|255.2|007|גלאל אל דין,3 |"בי""ס אחמדיה"| | |589
07|חיפה|4000|חיפה|255.3|007|גלאל אל דין,3 |"בי""ס אחמדיה"| | |589
07|חיפה|4000|חיפה|255.4|007|גלאל אל דין,3 |"בי""ס אחמדיה"| | |589
07|חיפה|4000|חיפה|255.5|007|גלאל אל דין,3 |"בי""ס אחמדיה"| | |588
07|חיפה|4000|חיפה|256.0|022|צדקיהו,6 |"בי""ס הרצל"| | |670
07|חיפה|4000|חיפה|257.0|232|הרקפות,11 |מתחם גני ילדים|כ| |638
07|חיפה|4000|חיפה|259.1|062|שד הנשיא,142 |בית הכט|כ|כ|699
07|חיפה|4000|חיפה|259.2|062|שד הנשיא,142 |בית הכט|כ|כ|699
07|חיפה|4000|חיפה|259.3|062|שד הנשיא,142 |בית הכט| | |699
07|חיפה|4000|חיפה|259.4|062|שד הנשיא,142 |בית הכט| | |699
07|חיפה|4000|חיפה|260.0|124|הטנא,2 |עירוני ה חטיבת בינים| | |588
07|חיפה|4000|חיפה|261.0|048|"בודנהיימר מקס ד""ר,7 "|"בי""ס אבן גבירול"| | |560
07|חיפה|4000|חיפה|262.0|042|אורן,27 |"בי""ס רוממה"|כ|כ|450
07|חיפה|4000|חיפה|265.1|127|טשרניחובסקי,34 |"בי""ס טשרניחובסקי"| | |692
07|חיפה|4000|חיפה|265.2|127|טשרניחובסקי,34 |"בי""ס טשרניחובסקי"| | |692
07|חיפה|4000|חיפה|265.3|127|טשרניחובסקי,34 |"בי""ס טשרניחובסקי"| | |692
07|חיפה|4000|חיפה|265.4|127|טשרניחובסקי,34 |"בי""ס טשרניחובסקי"| | |691
07|חיפה|4000|חיפה|267.0|151|מונטיפיורי,15 |"בי""ס אורים"| | |422
07|חיפה|4000|חיפה|268.0|258|בלום לאון,9 |"תיכון חוגים ע""ש רחל מתוקי"| | |483
07|חיפה|4000|חיפה|269.0|009|אינשטיין אלברט,94 |"שלוחת בי""ס אינשטיין"| | |677
07|חיפה|4000|חיפה|272.0|250|שונית,12 |אשכול גני ילדים| | |584
07|חיפה|4000|חיפה|273.1|002|אהוד,18 |"בי""ס אהוד"|כ|כ|631
07|חיפה|4000|חיפה|273.2|002|אהוד,18 |"בי""ס אהוד"|כ|כ|631
07|חיפה|4000|חיפה|273.3|002|אהוד,18 |"בי""ס אהוד"| | |631
07|חיפה|4000|חיפה|273.4|002|אהוד,18 |"בי""ס אהוד"| | |631
07|חיפה|4000|חיפה|273.5|002|אהוד,18 |"בי""ס אהוד"| | |631
07|חיפה|4000|חיפה|275.1|026|הבישוף חג'אר,1 |"בי""ס שיזף"|כ|כ|580
07|חיפה|4000|חיפה|275.2|026|הבישוף חג'אר,1 |"בי""ס שיזף"|כ| |580
07|חיפה|4000|חיפה|275.3|026|הבישוף חג'אר,1 |"בי""ס שיזף"|כ| |580
07|חיפה|4000|חיפה|275.4|026|הבישוף חג'אר,1 |"בי""ס שיזף"|כ| |580
07|חיפה|4000|חיפה|275.5|026|הבישוף חג'אר,1 |"בי""ס שיזף"| | |578
07|חיפה|4000|חיפה|277.0|114|שד הציונות,33 |"מרכז ""ערבי יהודי"" תיאטרון"|כ|כ|458
07|חיפה|4000|חיפה|279.0|273|שומאכר גוטליב,4 |מועדון הנוער הנוצרי| | |487
07|חיפה|4000|חיפה|280.0|186|שבתאי לוי,24 |בית המהנדס| | |595
07|חיפה|4000|חיפה|281.0|186|שבתאי לוי,24 |בית המהנדס| | |561
07|חיפה|4000|חיפה|282.0|230|בית אל,3 |"מתנ""ס לאו בק שלוחת בית אל"| | |519
07|חיפה|4000|חיפה|283.1|030|שד גולומב אליהו,4 |"בי""ס ליאו בק"| | |676
07|חיפה|4000|חיפה|283.2|030|שד גולומב אליהו,4 |"בי""ס ליאו בק"| | |676
07|חיפה|4000|חיפה|283.3|030|שד גולומב אליהו,4 |"בי""ס ליאו בק"| | |676
07|חיפה|4000|חיפה|284.0|151|מונטיפיורי,15 |"בי""ס אורים"| | |571
07|חיפה|4000|חיפה|287.1|024|מסדה,8 |"בי""ס למחוננים"| | |613
07|חיפה|4000|חיפה|287.2|024|מסדה,8 |"בי""ס למחוננים"| | |613
07|חיפה|4000|חיפה|287.3|024|מסדה,8 |"בי""ס למחוננים"| | |613
07|חיפה|4000|חיפה|287.4|024|מסדה,8 |"בי""ס למחוננים"| | |613
07|חיפה|4000|חיפה|287.5|024|מסדה,8 |"בי""ס למחוננים"| | |610
07|חיפה|4000|חיפה|290.0|150|טבריה,15 |"מתנ""ס הדר ע""ש גולד ושנפלד"| | |657
07|חיפה|4000|חיפה|291.0|150|טבריה,15 |"מתנ""ס הדר ע""ש גולד ושנפלד"| | |556
07|חיפה|4000|חיפה|297.0|114|שד הציונות,33 |"מרכז ""ערבי יהודי"" תיאטרון"| | |594
07|חיפה|4000|חיפה|298.1|068|שפרעם,10 |עיריית חיפה - אגף הביטחון| | |371
07|חיפה|4000|חיפה|298.2|068|שפרעם,10 |עיריית חיפה - אגף הביטחון| | |370
07|חיפה|4000|חיפה|299.0|114|שד הציונות,33 |"מרכז ""ערבי יהודי"" תיאטרון"| | |633
07|חיפה|4000|חיפה|300.0|250|שונית,12 |אשכול גני ילדים| | |581
07|חיפה|4000|חיפה|301.0|058|פרץ י. ל.,20 |בית ארדשטיין| | |582
07|חיפה|4000|חיפה|302.0|102|הלילך,26 |גן שקמה| | |498
07|חיפה|4000|חיפה|304.1|270|ברוואלד,5 |ערית חיפה אגף האכיפה והגביה| | |681
07|חיפה|4000|חיפה|304.2|270|ברוואלד,5 |ערית חיפה אגף האכיפה והגביה| | |680
07|חיפה|4000|חיפה|306.0|189|אימבר נפתלי,1 |מועדונית יודפת| | |532
07|חיפה|4000|חיפה|318.1|122|פבזנר,54 |"ספריה עירונית ""פבזנר"""| | |469
07|חיפה|4000|חיפה|318.2|122|פבזנר,54 |"ספריה עירונית ""פבזנר"""| | |469
07|חיפה|4000|חיפה|318.3|197|פבזנר,33 |"בית ההגנה ""צוות"""| | |468
07|חיפה|4000|חיפה|319.0|077|המימוני,2 |"בי""ס בית יעקב לבנות"| | |502
07|חיפה|4000|חיפה|320.1|188|בצלאל,5 |ת.דתי לבנות בית יעקב| | |621
07|חיפה|4000|חיפה|320.2|188|בצלאל,5 |ת.דתי לבנות בית יעקב| | |621
07|חיפה|4000|חיפה|320.3|188|בצלאל,5 |ת.דתי לבנות בית יעקב| | |621
07|חיפה|4000|חיפה|320.4|188|בצלאל,5 |ת.דתי לבנות בית יעקב| | |621
07|חיפה|4000|חיפה|320.5|188|בצלאל,5 |ת.דתי לבנות בית יעקב| | |621
07|חיפה|4000|חיפה|320.6|188|בצלאל,5 |ת.דתי לבנות בית יעקב| | |617
07|חיפה|4000|חיפה|322.0|124|הטנא,2 |עירוני ה חטיבת בינים| | |547
07|חיפה|4000|חיפה|325.0|077|המימוני,2 |"בי""ס בית יעקב לבנות"| | |438
07|חיפה|4000|חיפה|327.0|072|"בית""ר,8 "|"מתנ""ס הדר"| | |561
07|חיפה|4000|חיפה|328.0|072|"בית""ר,8 "|"מתנ""ס הדר"| | |573
07|חיפה|4000|חיפה|334.0|103|דרך הים,44 |"בי""ס אילנשיל אופקים"| | |506
07|חיפה|4000|חיפה|335.1|185|"יל""ג,7 "|"מרכז קהילתי ""עציון"""| | |534
07|חיפה|4000|חיפה|335.2|185|"יל""ג,7 "|"מרכז קהילתי ""עציון"""| | |534
07|חיפה|4000|חיפה|337.1|038|ירושלים,29 |"מתנ""ס הדר-ביתנו"|כ|כ|584
07|חיפה|4000|חיפה|337.2|038|ירושלים,29 |"מתנ""ס הדר-ביתנו"| | |584
07|חיפה|4000|חיפה|337.3|038|ירושלים,29 |"מתנ""ס הדר-ביתנו"| | |582
07|חיפה|4000|חיפה|339.0|093|חטיבת כרמלי,42א|מרכז הנוער בית מגנצא| | |597
07|חיפה|4000|חיפה|343.1|130|בן בבא,4 |תלמוד תורה תורת אמת| | |581
07|חיפה|4000|חיפה|343.2|130|בן בבא,4 |תלמוד תורה תורת אמת| | |581
07|חיפה|4000|חיפה|343.3|130|בן בבא,4 |תלמוד תורה תורת אמת| | |581
07|חיפה|4000|חיפה|343.4|130|בן בבא,4 |תלמוד תורה תורת אמת| | |581
07|חיפה|4000|חיפה|343.5|130|בן בבא,4 |תלמוד תורה תורת אמת| | |577
07|חיפה|4000|חיפה|344.1|063|שמריהו לוין,15 |"בי""ס הריאלי"|כ|כ|607
07|חיפה|4000|חיפה|344.2|063|שמריהו לוין,15 |"בי""ס הריאלי"|כ| |607
07|חיפה|4000|חיפה|344.3|063|שמריהו לוין,15 |"בי""ס הריאלי"|כ| |607
07|חיפה|4000|חיפה|344.4|063|שמריהו לוין,15 |"בי""ס הריאלי"|כ| |607
07|חיפה|4000|חיפה|344.5|063|שמריהו לוין,15 |"בי""ס הריאלי"| | |607
07|חיפה|4000|חיפה|344.6|063|שמריהו לוין,15 |"בי""ס הריאלי"| | |604
07|חיפה|4000|חיפה|345.1|073|סנש חנה,12 |"בי""ס תיכון לאומנויות רעות"| | |658
07|חיפה|4000|חיפה|345.2|073|סנש חנה,12 |"בי""ס תיכון לאומנויות רעות"| | |658
07|חיפה|4000|חיפה|345.3|073|סנש חנה,12 |"בי""ס תיכון לאומנויות רעות"| | |656
07|חיפה|4000|חיפה|346.1|029|צ'רניאבסקי אהרון,20 |"בי""ס יזרעאליה"| | |645
07|חיפה|4000|חיפה|346.2|029|צ'רניאבסקי אהרון,20 |"בי""ס יזרעאליה"| | |645
07|חיפה|4000|חיפה|346.3|029|צ'רניאבסקי אהרון,20 |"בי""ס יזרעאליה"| | |645
07|חיפה|4000|חיפה|346.4|029|צ'רניאבסקי אהרון,20 |"בי""ס יזרעאליה"| | |645
07|חיפה|4000|חיפה|346.5|029|צ'רניאבסקי אהרון,20 |"בי""ס יזרעאליה"| | |642
07|חיפה|4000|חיפה|347.0|258|בלום לאון,9 |"תיכון חוגים ע""ש רחל מתוקי"|כ|כ|482
07|חיפה|4000|חיפה|348.0|258|בלום לאון,9 |"תיכון חוגים ע""ש רחל מתוקי"|כ| |681
07|חיפה|4000|חיפה|350.1|071|מימון הרב,23 |עירוני ג חטיבת בינים בנין מצדה| | |579
07|חיפה|4000|חיפה|350.2|071|מימון הרב,23 |עירוני ג חטיבת בינים בנין מצדה| | |579
07|חיפה|4000|חיפה|350.3|071|מימון הרב,23 |עירוני ג חטיבת בינים בנין מצדה| | |579
07|חיפה|4000|חיפה|350.4|071|מימון הרב,23 |עירוני ג חטיבת בינים בנין מצדה| | |579
07|חיפה|4000|חיפה|351.1|053|דרך יד לבנים,97 |"בי""ס תיכון עירוני ו"| | |601
07|חיפה|4000|חיפה|351.2|053|דרך יד לבנים,97 |"בי""ס תיכון עירוני ו"| | |601
07|חיפה|4000|חיפה|351.3|053|דרך יד לבנים,97 |"בי""ס תיכון עירוני ו"| | |601
07|חיפה|4000|חיפה|351.4|053|דרך יד לבנים,97 |"בי""ס תיכון עירוני ו"| | |601
07|חיפה|4000|חיפה|351.5|053|דרך יד לבנים,97 |"בי""ס תיכון עירוני ו"| | |598
07|חיפה|4000|חיפה|354.1|028|רבי עקיבא,40 |אולפנת צביה| | |609
07|חיפה|4000|חיפה|354.2|028|רבי עקיבא,40 |אולפנת צביה| | |609
07|חיפה|4000|חיפה|354.3|028|רבי עקיבא,40 |אולפנת צביה| | |609
07|חיפה|4000|חיפה|355.1|044|ציון,7 |"בי""ס רמב""ם"|כ|כ|613
07|חיפה|4000|חיפה|355.2|044|ציון,7 |"בי""ס רמב""ם"|כ|כ|613
07|חיפה|4000|חיפה|355.3|044|ציון,7 |"בי""ס רמב""ם"| | |613
07|חיפה|4000|חיפה|355.4|044|ציון,7 |"בי""ס רמב""ם"| | |613
07|חיפה|4000|חיפה|355.5|044|ציון,7 |"בי""ס רמב""ם"| | |613
07|חיפה|4000|חיפה|355.6|044|ציון,7 |"בי""ס רמב""ם"| | |613
07|חיפה|4000|חיפה|355.7|044|ציון,7 |"בי""ס רמב""ם"| | |613
